Date,Open*,High,Low,Close**,Volume,Market Cap,Averages,Price in SATS,Bitcoin Price
25-Jan-19,7.76,7.76,7.51,7.59,"106,034,923","493,431,170",7.635,0.000662479,"3,594.27"
24-Jan-19,7.59,7.77,7.53,7.74,"95,665,449","502,977,301",7.65,0.001060345,"3,592.59"
23-Jan-19,7.7,7.74,7.55,7.58,"98,520,101","492,474,942",7.645,0.001947875,"3,594.19"
22-Jan-19,7.57,7.78,7.35,7.71,"132,491,494","500,896,220",7.565,0.001255582,"3,580.24"
21-Jan-19,7.61,7.64,7.48,7.58,"116,729,955","492,617,156",7.56,0.001484737,"3,583.69"
20-Jan-19,8.06,8.2,7.52,7.59,"155,380,342","493,449,297",7.86,0.000725215,"3,663.21"
19-Jan-19,7.72,8.37,7.72,8.08,"141,779,987","525,169,067",8.045,0.001157641,"3,705.46"
18-Jan-19,7.87,7.88,7.62,7.71,"113,409,937","501,264,109",7.75,0.001918155,"3,659.80"
17-Jan-19,7.75,7.86,7.57,7.85,"130,902,165","510,252,346",7.715,0.002154886,"3,651.05"
16-Jan-19,7.63,7.92,7.58,7.74,"130,166,754","502,841,001",7.75,0.000924865,"3,655.23"
15-Jan-19,7.99,8.01,7.53,7.62,"132,412,256","495,444,729",7.77,0.000646476,"3,670.05"
14-Jan-19,7.22,7.99,7.22,7.96,"132,180,216","517,575,816",7.605,0.000878883,"3,640.07"
13-Jan-19,7.74,7.84,7.16,7.22,"114,403,812","468,999,891",7.5,0.000675475,"3,609.85"
12-Jan-19,7.95,7.95,7.71,7.75,"104,462,357","503,879,545",7.83,0.001196481,"3,676.40"
11-Jan-19,7.94,8.12,7.78,7.95,"120,581,366","516,504,205",7.95,0.001202507,"3,683.48"
10-Jan-19,9.21,9.49,7.7,7.97,"177,262,261","517,924,325",8.595,0.001333628,"3,861.62"
9-Jan-19,9.22,9.77,9.16,9.2,"185,427,763","598,094,197",9.465,0.002438833,"4,045.53"
8-Jan-19,8.5,9.42,8.34,9.18,"173,654,060","596,424,505",8.88,0.000909691,"4,052.99"
7-Jan-19,8.64,8.91,8.4,8.47,"130,619,451","550,617,746",8.655,0.002109144,"4,056.75"
6-Jan-19,7.84,8.78,7.68,8.64,"153,043,100","561,765,113",8.23,0.001322402,"3,959.91"
5-Jan-19,7.62,7.94,7.62,7.84,"102,420,264","509,909,060",7.78,0.00089577,"3,870.90"
4-Jan-19,7.67,8.17,7.49,7.63,"91,083,130","496,248,313",7.83,0.001222491,"3,824.89"
3-Jan-19,8.07,8.09,7.62,7.68,"85,506,700","499,150,574",7.855,0.001173847,"3,880.96"
2-Jan-19,7.89,8.12,7.75,8.08,"119,182,671","524,970,059",7.935,0.000769581,"3,882.70"
1-Jan-19,7.55,7.89,7.45,7.87,"100,037,385","511,301,111",7.67,0.001187556,"3,779.07"
31-Dec-18,8.12,8.15,7.42,7.53,"104,180,796","489,717,925",7.785,0.001526764,"3,797.31"
30-Dec-18,7.97,8.28,7.86,8.12,"113,712,668","527,716,103",8.07,0.002094491,"3,849.57"
29-Dec-18,8.02,8.32,7.74,7.97,"119,973,813","518,036,133",8.03,0.000932118,"3,892.09"
28-Dec-18,6.98,8.09,6.86,7.98,"123,245,949","518,522,039",7.475,0.001054208,"3,799.39"
27-Dec-18,7.87,7.88,6.91,6.96,"100,876,756","452,675,268",7.395,0.001290953,"3,759.94"
26-Dec-18,7.7,8.09,7.37,7.88,"115,818,985","512,175,989",7.73,0.000696572,"3,831.61"
25-Dec-18,8.49,8.49,7.27,7.69,"128,604,042","500,167,827",7.88,0.001834243,"3,924.79"
24-Dec-18,7.69,9.1,7.69,8.49,"206,500,280","551,686,421",8.395,0.002335665,"4,136.06"
23-Dec-18,7.11,8.05,7.11,7.7,"172,563,267","500,180,160",7.58,0.00143418,"4,031.07"
22-Dec-18,6.93,7.13,6.78,7.11,"180,836,268","462,035,446",6.955,0.000600477,"3,934.96"
21-Dec-18,7.26,7.47,6.7,6.93,"185,729,577","450,465,496",7.085,0.001021996,"4,024.69"
20-Dec-18,6.69,7.48,6.69,7.29,"168,613,103","473,987,448",7.085,0.001971237,"3,960.10"
19-Dec-18,6.83,7.35,6.7,6.71,"144,157,829","436,227,760",7.025,0.001192224,"3,818.28"
18-Dec-18,6.55,6.81,6.36,6.81,"96,404,858","442,839,631",6.585,0.001837492,"3,594.26"
17-Dec-18,5.72,6.69,5.72,6.57,"104,423,945","426,827,322",6.205,0.00068373,"3,425.52"
16-Dec-18,5.65,5.99,5.64,5.71,"80,240,795","371,308,540",5.815,0.001603262,"3,269.79"
15-Dec-18,5.65,5.71,5.5,5.65,"65,620,129","367,175,999",5.605,0.000861143,"3,233.34"
14-Dec-18,5.74,5.74,5.55,5.65,"93,988,016","367,209,871",5.645,0.000884604,"3,268.05"
13-Dec-18,6.05,6.06,5.65,5.73,"112,211,642","372,337,618",5.855,0.000472956,"3,393.94"
12-Dec-18,5.84,6.32,5.82,6.05,"106,740,367","393,494,996",6.07,0.001490009,"3,473.86"
11-Dec-18,6.12,6.22,5.77,5.85,"91,438,630","380,243,925",5.995,0.001564616,"3,452.72"
10-Dec-18,6.4,6.46,6.05,6.12,"109,775,487","397,806,769",6.255,0.00077627,"3,558.74"
9-Dec-18,6.04,6.78,6.04,6.41,"136,916,930","416,637,091",6.41,0.001696185,"3,577.20"
8-Dec-18,6.06,6.48,5.74,6.05,"161,033,524","393,348,326",6.11,0.000767853,"3,428.35"
7-Dec-18,6.06,6.17,5.51,6.08,"169,111,360","395,101,861",5.84,0.00110377,"3,396.41"
6-Dec-18,6.99,7.25,6.05,6.05,"138,744,932","393,186,571",6.65,0.000817079,"3,698.04"
5-Dec-18,7.62,7.63,7,7,"147,996,551","454,842,102",7.315,0.001996861,"3,861.77"
4-Dec-18,7.34,7.89,7.14,7.61,"155,406,465","494,666,522",7.515,0.000712988,"3,954.19"
3-Dec-18,8,8.03,7.24,7.35,"127,227,094","478,060,115",7.635,0.000875528,"3,998.22"
2-Dec-18,8.17,8.47,7.93,7.96,"134,091,442","517,354,499",8.2,0.001050027,"4,206.25"
1-Dec-18,7.73,8.39,7.55,8.19,"151,081,040","532,049,325",7.97,0.000669664,"4,139.55"
30-Nov-18,8.48,8.53,7.53,7.71,"137,492,882","501,214,014",8.03,0.00126865,"4,132.90"
29-Nov-18,8.37,8.85,8.05,8.44,"173,504,509","548,535,292",8.45,0.000795987,"4,279.40"
28-Nov-18,7.25,8.73,7.25,8.39,"175,504,000","545,141,350",7.99,0.001208433,"4,104.19"
27-Nov-18,7.12,7.3,6.78,7.26,"126,595,000","471,851,900",7.04,0.000622912,"3,761.99"
26-Nov-18,7.69,7.88,6.89,7.14,"129,336,000","463,816,600",7.385,0.001122352,"3,875.53"
25-Nov-18,7.48,7.95,6.73,7.71,"168,973,000","501,206,550",7.34,0.001919009,"3,852.97"
24-Nov-18,8.56,8.78,7.27,7.48,"131,520,000","486,331,300",8.025,0.000828186,"4,104.13"
23-Nov-18,8.41,8.65,8.04,8.55,"155,044,000","555,457,500",8.345,0.000880378,"4,296.05"
22-Nov-18,9.22,9.3,8.41,8.41,"166,761,000","546,588,900",8.855,0.000944404,"4,497.64"
21-Nov-18,9.01,9.39,8.61,9.21,"162,871,000","598,713,700",9,0.002597369,"4,509.86"
20-Nov-18,10.13,10.38,8.17,8.95,"213,977,000","581,985,300",9.275,0.001055474,"4,611.86"
19-Nov-18,12.57,12.57,10.1,10.17,"233,627,000","661,349,000",11.335,0.002899533,"5,231.85"
18-Nov-18,12.4,12.65,12.37,12.59,"175,701,000","818,532,000",12.51,0.001480997,"5,606.68"
17-Nov-18,12.7,12.7,12.31,12.37,"151,395,000","804,277,500",12.505,0.001954253,"5,549.07"
16-Nov-18,13,13.07,12.54,12.7,"148,956,000","825,285,500",12.805,0.003120032,"5,577.98"
15-Nov-18,13.53,13.63,12.19,13,"185,592,000","845,006,500",12.91,0.001942713,"5,566.60"
14-Nov-18,15.34,15.35,12.82,13.52,"196,751,000","878,800,000",14.085,0.001440131,"5,957.82"
13-Nov-18,15.73,15.77,15.3,15.37,"137,967,000","999,206,000",15.535,0.002451257,"6,368.97"
12-Nov-18,16.13,16.13,15.56,15.77,"161,123,000","1,025,225,500",15.845,0.001618584,"6,397.34"
11-Nov-18,15.96,16.04,15.52,15.99,"126,121,000","1,039,031,500",15.78,0.001500787,"6,386.71"
10-Nov-18,15.94,16.3,15.93,15.97,"129,460,000","1,038,323,000",16.115,0.002439759,"6,411.30"
9-Nov-18,16.31,16.43,15.89,15.94,"138,562,000","1,036,165,000",16.16,0.00255545,"6,414.92"
8-Nov-18,16.75,16.77,16.27,16.29,"154,513,000","1,059,123,000",16.52,0.001917724,"6,487.73"
7-Nov-18,17.01,17.35,16.58,16.73,"168,569,000","1,087,502,000",16.965,0.004676124,"6,510.24"
6-Nov-18,16.29,17.02,16.22,16.99,"174,980,000","1,100,352,500",16.62,0.004376788,"6,435.86"
5-Nov-18,16.6,16.68,16.27,16.29,"141,451,000","1,058,902,000",16.475,0.001617659,"6,422.11"
4-Nov-18,16,16.86,15.83,16.63,"168,143,000","1,080,976,000",16.345,0.001640388,"6,341.60"
3-Nov-18,16.16,16.18,15.9,15.98,"124,722,000","1,038,849,500",16.04,0.001863414,"6,371.22"
2-Nov-18,15.72,16.18,15.72,16.16,"151,665,000","1,050,660,000",15.95,0.002264962,"6,362.12"
1-Nov-18,15.32,15.73,15.27,15.68,"131,218,000","1,019,512,000",15.5,0.001697046,"6,429.49"
31-Oct-18,15.25,15.32,14.76,15.3,"137,329,000","994,786,000",15.04,0.001709238,"6,333.02"
30-Oct-18,15.43,15.46,15.11,15.21,"123,947,000","988,754,000",15.285,0.001425156,"6,337.57"
29-Oct-18,16.16,16.22,15.21,15.4,"142,185,000","1,001,097,500",15.715,0.001856698,"6,405.30"
28-Oct-18,16.09,16.24,16.02,16.2,"102,821,000","1,052,915,500",16.13,0.00248972,"6,475.10"
27-Oct-18,16.21,16.34,15.99,16.04,"83,991,800","1,042,509,000",16.165,0.001842448,"6,480.47"
26-Oct-18,16.49,16.57,15.99,16.21,"128,714,000","1,053,747,500",16.28,0.002027522,"6,473.95"
25-Oct-18,16.72,16.73,16.45,16.52,"91,006,000","1,074,099,000",16.59,0.002619603,"6,475.84"
24-Oct-18,16.58,16.83,16.48,16.73,"138,539,000","1,087,151,000",16.655,0.001419217,"6,495.43"
23-Oct-18,16.73,16.79,16.44,16.63,"169,231,000","1,080,677,000",16.615,0.002063665,"6,478.64"
22-Oct-18,16.48,17.03,16.33,16.74,"154,339,000","1,088,061,000",16.68,0.001802051,"6,503.39"
21-Oct-18,16.64,16.9,16.43,16.52,"216,587,000","1,073,611,500",16.665,0.004228322,"6,516.19"
20-Oct-18,16.48,16.78,16.38,16.65,"179,868,000","1,082,263,000",16.58,0.002375258,"6,473.36"
19-Oct-18,16.52,16.58,16.18,16.48,"194,625,000","1,071,518,500",16.38,0.001514599,"6,469.50"
18-Oct-18,16.66,17.52,16.39,16.53,"323,295,000","1,074,417,500",16.955,0.002135598,"6,508.79"
17-Oct-18,16.48,16.84,16.28,16.66,"255,805,000","1,082,718,000",16.56,0.002869545,"6,559.33"
16-Oct-18,16.32,16.48,16.13,16.41,"191,769,000","1,066,773,500",16.305,0.001383858,"6,622.48"
15-Oct-18,15.61,17,15.47,16.28,"253,750,000","1,058,187,000",16.235,0.0019076,"6,611.87"
14-Oct-18,15.76,16.24,15.62,15.66,"158,264,000","1,017,757,000",15.93,0.00400384,"6,321.68"
13-Oct-18,15.64,15.95,15.64,15.76,"138,117,000","1,024,302,500",15.795,0.003983692,"6,284.16"
12-Oct-18,15.41,16.03,15.3,15.63,"195,622,000","1,015,709,500",15.665,0.002159934,"6,282.49"
11-Oct-18,18.14,18.15,15.43,15.52,"228,270,000","1,008,728,500",16.79,0.002279526,"6,415.24"
10-Oct-18,18.23,18.31,17.83,18.2,"176,005,000","1,182,883,000",18.07,0.001756604,"6,589.63"
9-Oct-18,18.52,18.55,18.07,18.28,"162,300,000","1,188,011,500",18.31,0.002475358,"6,634.18"
8-Oct-18,18.13,18.72,18.04,18.45,"159,657,000","1,199,464,500",18.38,0.002789233,"6,625.55"
7-Oct-18,17.94,18.18,17.88,18.06,"143,765,000","1,174,062,500",18.03,0.002058279,"6,599.27"
6-Oct-18,18.19,18.46,17.82,17.88,"98,981,200","1,162,115,500",18.14,0.002272457,"6,603.17"
5-Oct-18,17.95,18.19,17.83,18.16,"91,481,600","1,180,140,000",18.01,0.002266361,"6,590.52"
4-Oct-18,17.94,18.35,17.91,17.91,"147,540,000","1,164,059,000",18.13,0.001555987,"6,550.61"
3-Oct-18,18.45,18.49,17.75,17.94,"123,794,000","1,166,347,000",18.12,0.001725326,"6,512.75"
2-Oct-18,18.66,18.72,18.21,18.5,"153,533,000","1,202,461,000",18.465,0.002319039,"6,574.87"
1-Oct-18,18.85,19.11,18.36,18.67,"162,321,000","1,213,485,000",18.735,0.002319693,"6,601.19"
30-Sep-18,19.17,19.22,18.57,18.9,"141,458,000","1,228,695,000",18.895,0.002617313,"6,605.16"
29-Sep-18,19.12,19.23,18.48,19.16,"114,329,000","1,245,211,500",18.855,0.002495583,"6,577.38"
28-Sep-18,19.05,20.35,18.83,19.24,"186,831,000","1,250,879,500",19.59,0.005772061,"6,691.68"
27-Sep-18,17.87,19.12,17.65,18.98,"127,495,000","1,233,732,500",18.385,0.001480243,"6,588.53"
26-Sep-18,18.11,18.67,17.45,17.88,"84,686,500","1,162,154,500",18.06,0.001865275,"6,491.90"
25-Sep-18,18.39,18.39,17.27,18.11,"66,048,600","1,177,052,500",17.83,0.002124958,"6,492.75"
24-Sep-18,19.5,19.57,18.21,18.46,"72,185,000","1,200,049,500",18.89,0.004770082,"6,647.23"
23-Sep-18,18.83,20.4,18.66,19.5,"85,869,300","1,267,701,500",19.53,0.002295002,"6,722.79"
22-Sep-18,19.79,19.93,18.31,18.79,"80,468,100","1,221,454,000",19.12,0.002398026,"6,715.68"
21-Sep-18,18.24,20.2,17.9,19.73,"129,320,000","1,282,638,500",19.05,0.002273993,"6,645.35"
20-Sep-18,17.21,18.34,17.06,18.26,"54,578,800","1,186,685,500",17.7,0.002240621,"6,462.61"
19-Sep-18,17.01,17.44,16.45,17.12,"52,494,900","1,112,663,500",16.945,0.001840659,"6,328.40"
18-Sep-18,16.66,17.38,16.46,17.01,"48,766,900","1,105,455,000",16.92,0.002363188,"6,324.95"
17-Sep-18,18.19,18.34,16.46,16.73,"63,922,000","1,087,411,000",17.4,0.002622783,"6,398.87"
16-Sep-18,18.21,18.27,17.54,18.09,"46,986,500","1,175,557,500",17.905,0.002826866,"6,502.22"
15-Sep-18,17.95,18.49,17.79,18.13,"55,508,900","1,178,463,000",18.14,0.002592929,"6,527.64"
14-Sep-18,18.36,18.76,17.71,17.93,"62,110,000","1,165,365,500",18.235,0.002816175,"6,526.14"
13-Sep-18,17.77,18.66,17.71,18.2,"66,194,200","1,182,850,500",18.185,0.002879889,"6,444.83"
12-Sep-18,17.69,17.86,16.36,17.6,"58,464,700","1,144,104,000",17.11,0.00213203,"6,314.48"
11-Sep-18,18.54,18.82,17.17,17.6,"60,804,300","1,144,182,000",17.995,0.001804971,"6,329.57"
10-Sep-18,18.57,18.86,18.24,18.49,"57,206,800","1,201,960,500",18.55,0.002434989,"6,333.87"
9-Sep-18,18.12,19.34,17.8,18.45,"65,760,400","1,199,009,500",18.57,0.005021586,"6,323.74"
8-Sep-18,19.72,20.18,17.94,18.09,"61,180,100","1,175,830,500",19.06,0.002187066,"6,365.89"
7-Sep-18,20.27,20.76,19.13,19.69,"82,280,000","1,280,090,500",19.945,0.003174699,"6,476.08"
6-Sep-18,19.57,20.4,18.45,20.34,"114,332,000","1,321,970,000",19.425,0.002879785,"6,579.93"
5-Sep-18,24.19,24.75,19.64,19.66,"137,784,000","1,277,802,500",22.195,0.003057228,"7,090.63"
4-Sep-18,22.96,25.03,22.51,24.2,"98,087,000","1,572,993,500",23.77,0.00367043,"7,321.85"
3-Sep-18,22.12,23.38,21.23,22.85,"77,796,800","1,485,406,000",22.305,0.002500626,"7,263.05"
2-Sep-18,22.43,23.1,21.56,21.99,"87,394,700","1,429,077,000",22.33,0.002623904,"7,219.24"
1-Sep-18,20.21,23.03,20.19,22.5,"87,431,500","1,462,786,000",21.61,0.003107703,"7,140.17"
31-Aug-18,19.56,20.44,19.09,20.34,"60,857,900","1,321,788,000",19.765,0.003017843,"6,988.67"
30-Aug-18,19.79,20.21,18.57,19.69,"62,811,600","1,280,077,500",19.39,0.001939385,"6,953.69"
29-Aug-18,21.26,21.33,19.63,19.88,"80,280,700","1,292,297,500",20.48,0.002180576,"7,042.06"
28-Aug-18,20.6,21.57,19.83,21.26,"85,983,000","1,382,205,500",20.7,0.003219542,"6,995.95"
27-Aug-18,17.83,20.6,17.47,20.59,"85,067,000","1,338,668,500",19.035,0.002599753,"6,787.18"
26-Aug-18,17.74,17.92,17.03,17.85,"45,759,000","1,160,198,000",17.475,0.002338467,"6,697.75"
25-Aug-18,17.77,18.42,17.44,17.78,"44,633,900","1,155,739,000",17.93,0.004626464,"6,745.30"
24-Aug-18,17.77,18.04,17.13,17.79,"46,036,900","1,156,174,500",17.585,0.002394806,"6,609.30"
23-Aug-18,16.51,17.69,16.51,17.69,"50,369,500","1,150,168,500",17.1,0.001500906,"6,458.94"
22-Aug-18,17.9,19.31,16.18,16.5,"64,149,800","1,072,578,000",17.745,0.002687346,"6,563.45"
21-Aug-18,17.15,18.21,17.15,17.8,"45,962,300","1,156,863,500",17.68,0.002512283,"6,399.56"
20-Aug-18,19.53,19.8,17.15,17.4,"60,671,000","1,130,707,500",18.475,0.002323094,"6,417.43"
19-Aug-18,18.68,20.15,17.85,19.5,"69,574,000","1,267,786,000",19,0.00254727,"6,449.77"
18-Aug-18,20.43,20.89,17.47,18.72,"83,859,300","1,216,832,500",19.18,0.002360906,"6,485.54"
17-Aug-18,16.16,20.63,16.03,20.45,"111,468,000","1,329,120,000",18.33,0.002456813,"6,453.74"
16-Aug-18,15.8,17.28,15.63,16.19,"59,234,600","1,052,662,000",16.455,0.001679494,"6,374.96"
15-Aug-18,16.2,17.51,15.74,15.87,"71,774,200","1,031,374,500",16.625,0.002522565,"6,404.96"
14-Aug-18,15.78,16.06,14.12,16.06,"72,739,000","1,043,581,500",15.09,0.001510523,"6,129.50"
13-Aug-18,18.51,19.07,15.88,15.88,"52,043,100","1,032,200,000",17.475,0.001737627,"6,381.39"
12-Aug-18,18.75,19.22,18.32,18.66,"47,089,100","1,213,127,500",18.77,0.001650078,"6,323.68"
11-Aug-18,19.94,19.94,17.75,18.71,"78,834,900","1,216,377,500",18.845,0.005548506,"6,282.39"
10-Aug-18,22.53,22.82,19.72,19.97,"55,462,300","1,297,770,500",21.27,0.00289412,"6,357.89"
9-Aug-18,21.85,23.08,21.14,22.57,"51,844,400","1,466,861,500",22.11,0.003350373,"6,437.40"
8-Aug-18,25.17,25.17,21.38,21.82,"67,822,900","1,417,988,000",23.275,0.003566429,"6,486.54"
7-Aug-18,26.24,27.66,25.04,25.2,"61,221,200","1,637,948,000",26.35,0.003321173,"6,947.40"
6-Aug-18,27.49,28.38,25.86,26.22,"55,233,900","1,704,566,500",27.12,0.004187874,"7,028.55"
5-Aug-18,26.56,27.81,26.15,27.45,"49,751,000","1,784,107,000",26.98,0.002348396,"7,021.74"
4-Aug-18,28.14,28.88,26.32,26.71,"57,559,000","1,736,423,000",27.6,0.003545161,"7,240.78"
3-Aug-18,28.45,28.65,26.9,28.19,"61,311,800","1,832,090,000",27.775,0.003197097,"7,445.40"
2-Aug-18,29.93,30.17,28.13,28.53,"54,152,700","1,854,586,500",29.15,0.00310892,"7,618.11"
1-Aug-18,29.97,30.43,28.82,29.89,"59,706,400","1,942,635,500",29.625,0.004071197,"7,637.00"
31-Jul-18,32.22,32.26,29.55,30.06,"69,345,600","1,953,640,000",30.905,0.00299321,"7,939.23"
30-Jul-18,33.53,33.53,31.79,32.28,"76,035,000","2,098,232,500",32.66,0.004526248,"8,076.50"
29-Jul-18,34.03,34.32,33.36,33.6,"71,226,496","2,184,058,500",33.84,0.003912087,"8,206.72"
28-Jul-18,33.55,33.75,32.85,33.75,"67,771,600","2,193,626,500",33.3,0.003934577,"8,166.81"
27-Jul-18,33.18,33.95,32.34,33.47,"77,205,696","2,175,719,000",33.145,0.004542321,"8,051.21"
26-Jul-18,34.21,35.38,32.88,33.24,"86,474,304","2,160,535,000",34.13,0.003360342,"8,084.52"
25-Jul-18,33.75,35.07,33.55,34.18,"92,019,400","2,221,960,000",34.31,0.005303351,"8,251.62"
24-Jul-18,32.2,35.41,31.4,34.05,"118,100,000","2,213,191,500",33.405,0.005304006,"8,064.89"
23-Jul-18,33.25,34.47,32.19,32.19,"81,723,000","2,092,070,500",33.33,0.003497144,"7,590.30"
22-Jul-18,34.26,34.74,32.94,33.28,"74,153,200","2,163,096,000",33.84,0.003279287,"7,460.89"
21-Jul-18,33.33,35.06,32.53,34.31,"85,597,904","2,230,072,000",33.795,0.00517722,"7,350.03"
20-Jul-18,36.06,36.06,33.14,33.38,"103,809,000","2,169,986,000",34.6,0.004724123,"7,458.97"
19-Jul-18,37.56,37.93,35.7,36.09,"99,780,304","2,345,791,500",36.815,0.004846898,"7,394.96"
18-Jul-18,39.33,40.21,37.11,37.6,"143,288,992","2,444,136,500",38.66,0.003953843,"7,407.73"
17-Jul-18,36.89,39.97,35.81,39.32,"136,894,000","2,556,086,000",37.89,0.004673675,"7,035.71"
16-Jul-18,33.57,37.09,33.09,37.07,"128,169,000","2,409,771,000",35.09,0.006376562,"6,549.38"
15-Jul-18,32.48,33.96,32.2,33.41,"86,309,504","2,171,377,000",33.08,0.003232263,"6,329.99"
14-Jul-18,33.16,33.55,31.68,32.62,"74,716,704","2,120,059,500",32.615,0.003492737,"6,255.21"
13-Jul-18,31.96,33.91,31.96,33.23,"127,253,000","2,160,268,500",32.935,0.003221856,"6,251.40"
12-Jul-18,33.88,33.88,30.79,31.77,"111,093,000","2,065,284,000",32.335,0.003673057,"6,266.76"
11-Jul-18,33.46,34.56,32.23,33.91,"98,957,504","2,204,293,000",33.395,0.00455281,"6,387.72"
10-Jul-18,36.57,36.85,33.32,33.39,"193,408,000","2,170,057,500",35.085,0.003235761,"6,544.23"
9-Jul-18,39.1,39.3,36.71,36.78,"164,582,000","2,390,550,500",38.005,0.006011851,"6,781.51"
8-Jul-18,39.27,41.73,38.88,39.13,"150,560,000","2,543,157,500",40.305,0.004617219,"6,816.95"
7-Jul-18,37.74,39.34,36.45,39.34,"88,447,504","2,556,788,000",37.895,0.00365891,"6,721.62"
6-Jul-18,40.59,40.71,36.98,37.65,"136,135,008","2,446,957,500",38.845,0.005243847,"6,617.25"
5-Jul-18,40.49,42.84,39.47,40.74,"190,606,000","2,647,983,000",41.155,0.005537928,"6,648.10"
4-Jul-18,36.12,42.11,35.38,40.29,"216,351,008","2,618,733,000",38.745,0.00547732,"6,611.19"
3-Jul-18,36.02,38.24,35.58,36.1,"150,783,008","2,346,571,500",36.91,0.003622209,"6,559.56"
2-Jul-18,31.35,36.81,31.04,35.98,"142,578,000","2,338,674,000",33.925,0.003318249,"6,494.78"
1-Jul-18,30.81,31.61,29.76,31.33,"72,319,000","2,036,612,500",30.685,0.002987928,"6,361.07"
30-Jun-18,29.7,31.85,29.7,30.64,"73,997,696","1,991,281,500",30.775,0.00328892,"6,339.87"
29-Jun-18,28.36,30.11,27.26,29.64,"64,412,600","1,926,483,000",28.685,0.003576556,"6,048.71"
28-Jun-18,30.31,30.53,28.23,28.36,"52,412,700","1,843,504,000",29.38,0.00358046,"6,021.73"
27-Jun-18,30.45,30.58,29.61,30.32,"53,013,200","1,970,943,000",30.095,0.002830554,"6,116.43"
26-Jun-18,31.63,31.83,30.13,30.31,"52,380,500","1,969,974,500",30.98,0.003313982,"6,191.92"
25-Jun-18,31.17,32.58,30.75,31.71,"58,836,700","2,061,046,000",31.665,0.003132669,"6,223.53"
24-Jun-18,34.24,34.31,29.32,31.27,"90,829,600","2,032,459,000",31.815,0.003393812,"6,025.10"
23-Jun-18,33.09,34.78,33.06,34.27,"53,422,000","2,227,810,000",33.92,0.003111607,"6,148.32"
22-Jun-18,37.82,37.85,32.41,33.26,"84,102,496","2,162,212,000",35.13,0.004199998,"6,376.84"
21-Jun-18,38.98,39.69,37.45,37.84,"70,598,704","2,459,788,500",38.57,0.004309666,"6,763.06"
20-Jun-18,39.93,40,37.95,38.93,"71,498,704","2,530,632,000",38.975,0.004316357,"6,716.72"
19-Jun-18,39.63,41.01,39.18,39.94,"75,684,096","2,595,937,500",40.095,0.004935453,"6,766.21"
18-Jun-18,38.74,40.4,37.43,39.7,"88,125,504","2,580,727,500",38.915,0.004801618,"6,613.91"
17-Jun-18,38.57,39.57,38,38.76,"64,709,800","2,519,387,000",38.785,0.005549701,"6,544.19"
16-Jun-18,38.24,39,36.99,38.2,"67,913,800","2,483,104,000",37.995,0.004652367,"6,497.39"
15-Jun-18,40.85,40.94,38.2,38.26,"68,554,496","2,486,796,000",39.57,0.004636141,"6,557.48"
14-Jun-18,38.31,41.61,38.06,40.85,"105,352,000","2,655,458,000",39.835,0.005119417,"6,520.80"
13-Jun-18,41.5,41.81,37.25,38.15,"98,023,200","2,480,003,500",39.53,0.005230337,"6,458.65"
12-Jun-18,45.49,46.44,41.11,41.49,"83,302,000","2,696,863,000",43.775,0.004345482,"6,725.02"
11-Jun-18,45.56,45.92,43.26,45.6,"85,727,200","2,964,286,000",44.59,0.006217216,"6,808.41"
10-Jun-18,51.13,51.13,44.6,45.71,"99,954,096","2,971,065,500",47.865,0.00646595,"7,104.31"
9-Jun-18,52.56,53.45,51.09,51.09,"72,333,200","3,320,759,000",52.27,0.007320554,"7,607.78"
8-Jun-18,53.55,53.92,51.99,52.59,"77,989,800","3,418,317,500",52.955,0.005537413,"7,628.30"
7-Jun-18,54.01,54.99,53.18,53.82,"78,293,600","3,498,150,500",54.085,0.005139992,"7,696.05"
6-Jun-18,54.51,54.61,52.75,53.92,"81,572,600","3,504,936,500",53.68,0.007183654,"7,591.22"
5-Jun-18,53.5,54.95,52.09,54.45,"92,081,000","3,539,471,000",53.52,0.005763878,"7,520.12"
4-Jun-18,56.31,57.1,52.61,53.44,"91,888,400","3,473,314,000",54.855,0.006784149,"7,613.93"
3-Jun-18,56.65,57.8,55.85,56.42,"90,826,096","3,667,020,500",56.825,0.007795989,"7,683.97"
2-Jun-18,55.63,57.19,54.98,56.76,"97,926,200","3,689,673,000",56.085,0.006395389,"7,596.55"
1-Jun-18,53.2,56.09,52.95,55.45,"102,577,000","3,604,022,500",54.52,0.006389323,"7,506.04"
31-May-18,51.44,54.08,50.92,52.93,"85,826,000","3,440,333,000",52.5,0.00595392,"7,485.02"
30-May-18,52.36,53.31,50.53,51.54,"82,723,104","3,350,184,500",51.92,0.005753454,"7,443.69"
29-May-18,48.12,53.43,47.96,52.11,"106,526,000","3,386,883,500",50.695,0.004775958,"7,308.55"
28-May-18,52.86,53.06,47.96,48.26,"92,695,200","3,136,997,500",50.51,0.007710732,"7,259.97"
27-May-18,52.32,53.03,51.2,52.93,"76,785,504","3,440,677,500",52.115,0.00504304,"7,326.35"
26-May-18,52.74,54.32,51.55,52.26,"84,223,296","3,397,082,000",52.935,0.007358225,"7,472.14"
25-May-18,55.1,56.26,52.01,53.03,"93,827,504","3,447,132,000",54.135,0.008170642,"7,525.90"
24-May-18,52.36,55.12,50.68,54.76,"107,696,000","3,559,166,000",52.9,0.005027406,"7,534.87"
23-May-18,57.45,57.8,51.81,52.47,"109,642,000","3,410,433,000",54.805,0.005966787,"7,781.27"
